age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,250823.93015075373,245542.13065326633,256688.84422110554,18315.8068040201,17374.226130653267,19267.402010050253,610.4480050251257,547.8743718592965,673.9899497487437,942887.012914573,937240.1959798995,947923.4221105528,349.8182663316583,302.713567839196,400.69849246231155,33649.38014070352,32496.105527638192,34796.959798994976,14448.812306532662,13776.738693467336,15121.959798994974,average
1,99.0,95336.70660804019,92600.23115577889,98274.71859296483,9685.06912562814,9157.899497487437,10241.97487437186,292.90274371859294,251.49748743718592,336.6030150753769,504163.65412060305,501303.22110552766,506757.2261306533,380.8774422110553,315.90954773869345,434.1959798994975,17605.262688442213,16935.22110552764,18254.819095477385,7771.492628140703,7391.577889447236,8169.19095477387,average
2,99.0,111903.37355276382,108487.14572864321,114999.21105527638,9901.909562814071,9356.015075376885,10445.653266331658,302.4946733668342,260.1758793969849,348.00502512562815,513890.6535376885,510967.01005025127,517121.7135678392,387.99248743718596,329.43718592964825,452.6030150753769,17999.921587939698,17361.64824120603,18620.115577889446,7946.361231155779,7531.020100502513,8357.13567839196,average
3,99.0,137828.8585075377,133391.25628140703,142160.66834170854,12014.89447236181,11365.537688442211,12670.356783919598,325.255648241206,281.09547738693465,371.39195979899495,623752.6600552762,619689.3065326633,628015.8542713568,941.7124221105528,829.0201005025126,1043.894472361809,21842.125271356785,21055.72864321608,22653.859296482413,9641.855266331659,9160.477386934674,10136.050251256282,average
4,99.0,114859.86294472362,111922.69346733668,117832.15577889448,10685.896648241207,10115.984924623115,11258.86432160804,328.162608040201,283.32663316582915,376.43718592964825,550713.7370653267,547889.472361809,553510.9497487437,2715.8625025125625,2568.592964824121,2883.3668341708544,19425.60355778895,18705.100502512563,20110.934673366835,8574.473376884422,8164.457286432161,9005.447236180904,average
5,99.0,136384.6072160804,134354.59798994975,138673.8944723618,8448.059462311558,8028.115577889447,8860.457286432162,369.4823869346734,318.91959798994975,419.66331658291455,425190.41623115574,423121.7738693467,427155.5628140704,5864.4280402010045,5621.778894472362,6080.185929648242,15362.549487437187,14843.447236180904,15910.10552763819,6781.044628140703,6450.311557788945,7089.91959798995,average
6,99.0,157509.97750251254,155186.34170854272,159571.64824120604,8682.775713567838,8273.879396984925,9077.72864321608,569.690351758794,513.105527638191,633.1005025125628,421400.58471859293,419554.58291457285,423369.82412060304,18994.617356783918,18557.125628140704,19440.613065326634,15789.113788944724,15274.120603015075,16290.587939698493,6970.795452261306,6656.713567839196,7265.291457286432,average
7,99.0,10193.724407035177,9998.718592964824,10410.532663316582,1805.4817889447236,1641.497487437186,1976.748743718593,60.407904522613066,41.75879396984924,80.53768844221105,95554.0771356784,95315.3768844221,95787.1256281407,189.7995226130653,151.76381909547737,229.79396984924622,3275.87243718593,3113.356783919598,3435.522613065327,1446.0931055276378,1345.748743718593,1553.4070351758794,average
,,126855.13011118089,123935.38944723617,129826.45917085427,9942.486697236181,9414.14447236181,10474.89824120603,357.35554020100506,312.2192211055276,404.96608040201,509694.0994723618,506885.1174623115,512455.20979899494,3728.1385050251256,3584.5427135678397,3870.6689698492464,18118.728619974878,17473.09108040201,18759.11306532663,7947.615999371859,7559.630653266331,8337.300251256282,aoa
,,67071.34022837676,65801.87259323115,68482.15333568021,4552.2202693184345,4332.069411716358,4774.559358578878,171.7611858419771,159.14122360017157,185.06683619095796,235688.91070004008,234122.0763881461,237110.93594911374,6466.524844604076,6333.444982252554,6601.512069865849,8369.882334837494,8091.426616171716,8647.918948853201,3588.5699179208027,3428.2064178585038,3750.5913787045956,std
