age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max,type
0,99.0,103823.9941155779,102324.31658291457,105248.22613065326,58610.158894472355,56552.01005025126,60719.89447236181,565.2411306532663,513.0,620.9597989949749,1014911.6528994974,1013356.6984924623,1016575.2361809046,440.54466331658296,381.58793969849245,507.8492462311558,49130.501085427124,48229.01507537688,50010.65326633166,11148.570804020103,10851.291457286432,11460.02512562814,average
1,99.0,49035.845969849244,48214.46231155779,49800.738693467334,29535.244854271357,28450.4824120603,30651.59296482412,285.8170653266332,247.90954773869348,326.7286432160804,514266.52543718595,513415.34673366835,515143.06030150753,526.1468793969849,449.57286432160805,592.3869346733668,21271.698849246233,20830.090452261305,21730.6783919598,6632.908663316583,6432.412060301507,6842.723618090452,average
2,99.0,51888.93439195979,51032.47236180904,52618.05025125628,30792.67654773869,29656.5175879397,31920.381909547737,300.29348241206026,260.9497487437186,341.64824120603015,535384.040080402,534497.9899497487,536340.472361809,548.2045326633165,472.41206030150755,622.5477386934673,22177.557281407036,21723.502512562813,22691.57286432161,6914.788190954774,6700.572864321608,7132.281407035176,average
3,99.0,62816.353266331666,61777.21608040201,63723.34673366834,37486.64625125628,36137.61306532663,38897.71356783919,321.0119547738693,281.19095477386935,364.42713567839195,651521.0845678392,650409.2763819095,652678.2663316583,1335.821477386935,1227.3366834170854,1450.5577889447236,26994.465914572862,26463.688442211056,27584.76381909548,8418.60731155779,8182.909547738694,8668.643216080402,average
4,99.0,56407.118864321616,55474.246231155776,57195.175879396986,32885.14344723618,31677.989949748742,34122.08040201005,336.3092512562814,294.81909547738695,381.00502512562815,567539.7967437187,566553.91959799,568654.5175879397,3802.5600703517584,3614.251256281407,3986.859296482412,23682.743316582913,23193.195979899498,24163.72361809045,7384.991643216081,7169.155778894472,7611.306532663317,average
5,99.0,52325.6103919598,51548.88944723618,52995.55778894472,27812.547889447233,26861.577889447235,28802.120603015075,426.96530653266336,379.22613065326635,477.72361809045225,469637.2350452262,468659.3768844221,470645.89949748747,8825.590809045229,8522.020100502512,9104.477386934674,20029.62416080402,19594.5175879397,20484.19095477387,6246.18972361809,6053.733668341709,6446.889447236181,average
6,99.0,56988.00897989948,56180.38190954774,57686.15577889447,29272.01314070352,28301.854271356784,30276.42713567839,674.339527638191,612.8793969849246,737.6532663316583,472163.5807286432,471005.5477386935,473329.5728643216,29310.83653266332,28804.422110552765,29837.256281407033,21086.330793969853,20655.713567839197,21554.834170854272,6574.516291457286,6370.582914572864,6781.804020100502,average
7,99.0,15434.726618090455,15258.944723618091,15614.020100502512,5235.17264321608,5052.582914572864,5412.964824120603,60.39943718592964,43.41708542713568,80.26130653266331,84227.38774874373,83991.20100502513,84455.10050251256,226.52855276381905,175.65829145728642,271.32663316582915,3768.795075376885,3629.924623115578,3920.683417085427,1175.2759396984925,1104.5427135678392,1247.964824120603,average
,,56090.07407474874,55226.36620603015,56860.15891959798,31453.700458542717,30336.32851758794,32600.39698492462,371.2971444723618,329.1739949748744,416.3008793969849,538706.4129064071,537736.16959799,539727.7657035176,5627.029189698493,5455.907663316583,5796.657663316583,23517.714559673368,23039.95603015075,24017.63756281407,6811.9810709799,6608.150125628141,7023.954773869346,aoa
,,24080.56991242638,23723.93701160916,24416.95228388316,14567.40527760323,14052.02701983156,15099.301402745512,187.19981737061565,174.51323008309612,199.7787568495691,255423.45098065902,255077.47930894728,255803.54853267065,10005.53537513447,9851.432483620292,10165.85764972409,12438.814244327814,12230.84890659701,12636.734645331737,2775.0724532085596,2712.188865767324,2841.7042923439935,std
